pseudoID;submitdate;lastpage;startlanguage;seed;startdate;datestamp;refurl;timePoint;Einv;studyGroup;AppName;Bew1;Bew2;Bew3;Bew4;Bew5;Bew6;STG;Habit[Habit1];Habit[Habit2];Habit[Habit3];Habit[Habit4];Intention1[Int1];Intention2[Int2];Intention3[Int3];Att1[Att1];Att2[Att2];Att3[Att3];Att4[Att4];Att5[Att5];Norm1[Norm1];Norm2[Norm2];Norm3[Norm3];ACheck1[ACheck1];Norm4[Norm4];Norm5[Norm5];Norm6[Norm6];Control1[Con1];Control2[Con2];Control3[Con3];Control4[Con4];KIM[IntVer1];KIM[IntVer2];KIM[IntVer3];KIM[wKomp1];KIM[wKomp2];KIM[wKomp3];KIM[wWahl1];KIM[wWahl2];KIM[wWahl3];KIM[DrAn1];KIM[DrAn2];KIM[DrAn3];KIM[ACheck2];ZiMo[discat1];ZiMo[discat2];ZiMo[discat3];ZiMo[discat4];ZiMo[discat5];ZiMo[enjoy1];ZiMo[enjoy2];ZiMo[enjoy3];ZiMo[fit1];ZiMo[fit2];ZiMo[fit3];ZiMo[heal1];ZiMo[heal2];ZiMo[heal3];ZiMo[comper1];ZiMo[comper2];ZiMo[comper3];ZiMo[aes1];ZiMo[aes2];ZiMo[con1];ZiMo[con2];ZiMo[con3];ZiMo[con4];ZiMo[con5];ZiMo[figapp1];ZiMo[figapp2];ZiMo[figapp3];ZiMo[risk1];ZiMo[risk2];ZiMo[risk3];ZiMo[ACheck3];MotivComp[MotivComp1];MotivComp[MotivComp2];MotivComp[MotivComp3];MotivComp[MotivComp4];VolSelf[VolSelf1];VolSelf[VolSelf2];VolSelf[VolSelf3];ActionPlan[ActionPlan1];ActionPlan[ActionPlan2];ActionPlan[ActionPlan3];ActionPlan[ActionPlan4];Geb;Ges;Ges[other];Ethn[Eu];Ethn[Eucomment];Ethn[As];Ethn[Ascomment];Ethn[Am];Ethn[Amcomment];Ethn[Af];Ethn[Afcomment];Ethn[AuNe];Ethn[AuNecomment];Ethn[LaAa];Ethn[LaAacomment];Ethn[Noe];Ethn[Noecomment];Ethn[In];Ethn[Incomment];Ethn[other];Ethn[othercomment];Wohn;Wohn[other];Edu;Prof;Prof[other];Einko;Einko[other];Branche;AlltagAbl[AufWa];AlltagAbl[StaProf]; ;AlltagAbl[BettZeit];AlltagAbl[PausDau];AlltagAbl[FreiDau];PhoneSystem[other];AppUseGeneral;QualAppGeneral;AppUseStudy;AppUseDays;TransferAppDetail;TAM[WA1];TAM[WA2];TAM[WA3];TAM[WN1];TAM[WN2];TAM[WN3];TAM[WN4];TAM[WB1];TAM[WB2];TAM[WB3];TAM[WB4];TAM[WF1];TAM[WF2];TAM[WF3];TAM[WF4];TAM[WV1];TAM[WV2];TAM[WV3];TAM[WV4];TAM[NI1];TAM[NI2];TAM[NI3];TAM[NI4];QualPos;QualNeg;otherAppUse;QualOthApp;SystemLink;eMailValidIG;eMailValidKG;interviewtime;groupTime19488;groupTime19449;groupTime19489;groupTime19452;groupTime19451;groupTime19453;groupTime19454;groupTime19455;groupTime19456;groupTime19458;groupTime19461;groupTime19862;groupTime19863;groupTime19864;groupTime19450;groupTime19487;groupTime19486;groupTime19491;groupTime19462
S6ZLE6KW;19.03.2026 18:05;17;de;503368;19.03.2026 17:59;19.03.2026 18:05;;T3;Ja;24;Studien KI-App;0 Tage;;0 Tage;;1 Tag;33;Nein, und ich plane auch nicht, in den nächsten 6 Monaten regelmässig körperlich aktiv zu werden.;3;4;4;4;3;5;4;7;6;5;5;7;4;4;;;3;4;2;6;5;5;6;3 - stimmt ziemlich;3 - stimmt ziemlich;2 - stimmt teils-teils;3 - stimmt ziemlich;3 - stimmt ziemlich;4 - stimmt völlig;3 - stimmt ziemlich;3 - stimmt ziemlich;3 - stimmt ziemlich;2 - stimmt teils-teils;;2 - stimmt teils-teils;;5;4;5;5;2;5;4;4;4;4;5;4;5;4;2;2;2;5;5;4;5;3;5;4;5;5;5;2;2;2;;5;4;3;4;2;3;3;2;3;3;3;1996;Weiblich;;Ja;;;;;;;;;;;;;;;;;;Schweiz;;Matura;Studierend;;< 2000 CHF;;Bildung;06:00:00;09:45:00;16:30:00;24:00;48;222;;Nein;;Ja;7;Selten;7;6;6;5;4;5;4;4;6;;;4;4;7;7;7;6;7;6;;5;4;4;Motivierend;Zu viele Nachrichten;Nein;;SYS-005479;;Ja;411;;;;;;;;;;;;;;;;;;;
HEF0VOTQ;19.03.2026 18:05;17;de;503368;19.03.2026 17:59;19.03.2026 18:05;;T3;Ja;24;Studien KI-App;0 Tage;;0 Tage;;1 Tag;33;Nein, und ich plane auch nicht, in den nächsten 6 Monaten regelmässig körperlich aktiv zu werden.;3;4;4;4;3;5;4;7;6;5;5;7;4;4;;;3;4;2;6;5;5;6;3 - stimmt ziemlich;3 - stimmt ziemlich;2 - stimmt teils-teils;3 - stimmt ziemlich;3 - stimmt ziemlich;4 - stimmt völlig;3 - stimmt ziemlich;3 - stimmt ziemlich;3 - stimmt ziemlich;2 - stimmt teils-teils;;2 - stimmt teils-teils;;5;4;5;5;2;5;4;4;4;4;5;4;5;4;2;2;2;5;5;4;5;3;5;4;5;5;5;2;2;2;;5;4;3;4;2;3;3;2;3;3;3;1996;Weiblich;;Ja;;;;;;;;;;;;;;;;;;Schweiz;;Matura;Studierend;;< 2000 CHF;;Bildung;06:00:00;09:45:00;16:30:00;24:00;48;222;;Nein;;Ja;7;Selten;7;6;6;5;4;5;4;4;6;;;4;4;7;7;7;6;7;6;;5;4;4;Motivierend;Zu viele Nachrichten;Nein;;SYS-005479;;Ja;411;;;;;;;;;;;;;;;;;;;
TXHI15CQ;19.03.2026 11:25;13;de;667108;19.03.2026 11:20;19.03.2026 11:25;;T1;Ja;91;;0 Tage;;3 Tage;21;7 Tage;54;Ja, und ich bin seit mehr als 6 Monaten regelmässig körperlich aktiv.;1;1;1;1;6;4;5;6;6;7;7;7;4;5;6;;4;5;5;3;3;5;4;4 - stimmt völlig;3 - stimmt ziemlich;3 - stimmt ziemlich;3 - stimmt ziemlich;3 - stimmt ziemlich;3 - stimmt ziemlich;4 - stimmt völlig;4 - stimmt völlig;3 - stimmt ziemlich;0 - stimmt gar nicht;1 - stimmt wenig;1 - stimmt wenig;;5;5;5;5;3;4;3;4;4;4;3;5;5;5;2;2;2;5;5;5;5;5;5;5;5;5;5;4;5;3;;4;5;5;5;1;2;2;1;2;2;1;1998;Weiblich;;;;;;;;;;Ja;;;;;;;;;;Schweiz;;Matura;Angestellt;;2000-3000 CHF;;Büro;06:00:00;07:30:00;19:45:00;22:15;20;34;;Nein;;Nein;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nein;;SYS-005080;Ja;;353;;;;;;;;;;;;;;;;;;;
ZCUCTSUF;19.03.2026 11:25;13;de;667108;19.03.2026 11:20;19.03.2026 11:25;;T1;Ja;91;;0 Tage;;3 Tage;21;7 Tage;54;Ja, und ich bin seit mehr als 6 Monaten regelmässig körperlich aktiv.;1;1;1;1;6;4;5;6;6;7;7;7;4;5;6;;4;5;5;3;3;5;4;4 - stimmt völlig;3 - stimmt ziemlich;3 - stimmt ziemlich;3 - stimmt ziemlich;3 - stimmt ziemlich;3 - stimmt ziemlich;4 - stimmt völlig;4 - stimmt völlig;3 - stimmt ziemlich;0 - stimmt gar nicht;1 - stimmt wenig;1 - stimmt wenig;;5;5;5;5;3;4;3;4;4;4;3;5;5;5;2;2;2;5;5;5;5;5;5;5;5;5;5;4;5;3;;4;5;5;5;1;2;2;1;2;2;1;1998;Weiblich;;;;;;;;;;Ja;;;;;;;;;;Schweiz;;Matura;Angestellt;;2000-3000 CHF;;Büro;06:00:00;07:30:00;19:45:00;22:15;20;34;;Nein;;Nein;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nein;;SYS-005080;Ja;;353;;;;;;;;;;;;;;;;;;;
LSEHUDS3;19.03.2026 11:25;13;de;667108;19.03.2026 11:20;19.03.2026 11:25;;T1;Ja;91;;0 Tage;;3 Tage;21;7 Tage;54;Ja, und ich bin seit mehr als 6 Monaten regelmässig körperlich aktiv.;1;1;1;1;6;4;5;6;6;7;7;7;4;5;6;;4;5;5;3;3;5;4;4 - stimmt völlig;3 - stimmt ziemlich;3 - stimmt ziemlich;3 - stimmt ziemlich;3 - stimmt ziemlich;3 - stimmt ziemlich;4 - stimmt völlig;4 - stimmt völlig;3 - stimmt ziemlich;0 - stimmt gar nicht;1 - stimmt wenig;1 - stimmt wenig;;5;5;5;5;3;4;3;4;4;4;3;5;5;5;2;2;2;5;5;5;5;5;5;5;5;5;5;4;5;3;;4;5;5;5;1;2;2;1;2;2;1;1998;Weiblich;;;;;;;;;;Ja;;;;;;;;;;Schweiz;;Matura;Angestellt;;2000-3000 CHF;;Büro;06:00:00;07:30:00;19:45:00;22:15;20;34;;Nein;;Nein;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nein;;SYS-005080;Ja;;353;;;;;;;;;;;;;;;;;;;
TXHI15CQ;19.03.2026 15:01;13;de;666645;19.03.2026 14:40;19.03.2026 15:01;;T2;Ja;91;;0 Tage;;4 Tage;24;7 Tage;54;Ja, aber ich bin noch nicht seit mehr als 6 Monaten regelmässig körperlich aktiv.;2;2;3;2;4;;4;6;6;7;6;6;5;3;4;;3;3;3;6;6;6;7;;4 - stimmt völlig;4 - stimmt völlig;2 - stimmt teils-teils;3 - stimmt ziemlich;2 - stimmt teils-teils;3 - stimmt ziemlich;4 - stimmt völlig;;1 - stimmt wenig;1 - stimmt wenig;2 - stimmt teils-teils;;5;4;5;5;5;4;5;5;5;5;4;3;4;5;3;3;3;5;4;5;5;5;5;5;4;5;5;2;1;3;;5;5;4;4;3;3;2;3;2;2;2;1998;Weiblich;;Ja;;;;;;;;;;;;;;;;;;Schweiz;;Matura;Arbeitslos;;< 2000 CHF;;Büro;05:15:00;10:00:00;16:00:00;21:15;25;265;;Nein;;Nein;;;5;4;4;5;5;5;4;6;5;4;3;6;4;4;5;5;5;3;5;6;;4;5;;;Nein;;SYS-005280;Ja;;1276;;;;;;;;;;;;;;;;;;;
ZCUCTSUF;19.03.2026 15:01;13;de;666645;19.03.2026 14:40;19.03.2026 15:01;;T2;Ja;91;;0 Tage;;4 Tage;24;7 Tage;54;Ja, aber ich bin noch nicht seit mehr als 6 Monaten regelmässig körperlich aktiv.;2;2;3;2;4;;4;6;6;7;6;6;5;3;4;;3;3;3;6;6;6;7;;4 - stimmt völlig;4 - stimmt völlig;2 - stimmt teils-teils;3 - stimmt ziemlich;2 - stimmt teils-teils;3 - stimmt ziemlich;4 - stimmt völlig;;1 - stimmt wenig;1 - stimmt wenig;2 - stimmt teils-teils;;5;4;5;5;5;4;5;5;5;5;4;3;4;5;3;3;3;5;4;5;5;5;5;5;4;5;5;2;1;3;;5;5;4;4;3;3;2;3;2;2;2;1998;Weiblich;;Ja;;;;;;;;;;;;;;;;;;Schweiz;;Matura;Arbeitslos;;< 2000 CHF;;Büro;05:15:00;10:00:00;16:00:00;21:15;25;265;;Nein;;Nein;;;5;4;4;5;5;5;4;6;5;4;3;6;4;4;5;5;5;3;5;6;;4;5;;;Nein;;SYS-005280;Ja;;1276;;;;;;;;;;;;;;;;;;;
LSEHUDS3;19.03.2026 15:01;13;de;666645;19.03.2026 14:40;19.03.2026 15:01;;T2;Ja;91;;0 Tage;;4 Tage;24;7 Tage;54;Ja, aber ich bin noch nicht seit mehr als 6 Monaten regelmässig körperlich aktiv.;2;2;3;2;4;;4;6;6;7;6;6;5;3;4;;3;3;3;6;6;6;7;;4 - stimmt völlig;4 - stimmt völlig;2 - stimmt teils-teils;3 - stimmt ziemlich;2 - stimmt teils-teils;3 - stimmt ziemlich;4 - stimmt völlig;;1 - stimmt wenig;1 - stimmt wenig;2 - stimmt teils-teils;;5;4;5;5;5;4;5;5;5;5;4;3;4;5;3;3;3;5;4;5;5;5;5;5;4;5;5;2;1;3;;5;5;4;4;3;3;2;3;2;2;2;1998;Weiblich;;Ja;;;;;;;;;;;;;;;;;;Schweiz;;Matura;Arbeitslos;;< 2000 CHF;;Büro;05:15:00;10:00:00;16:00:00;21:15;25;265;;Nein;;Nein;;;5;4;4;5;5;5;4;6;5;4;3;6;4;4;5;5;5;3;5;6;;4;5;;;Nein;;SYS-005280;Ja;;1276;;;;;;;;;;;;;;;;;;;
TXHI15CQ;19.03.2026 18:09;14;de;192524;19.03.2026 18:00;19.03.2026 18:09;;T3;Ja;91;;0 Tage;;4 Tage;25;7 Tage;52;Ja, und ich bin seit mehr als 6 Monaten regelmässig körperlich aktiv.;4;4;3;4;7;6;7;5;7;7;7;6;5;5;3;;3;4;5;4;3;4;4;;4 - stimmt völlig;3 - stimmt ziemlich;4 - stimmt völlig;2 - stimmt teils-teils;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;3 - stimmt ziemlich;1 - stimmt wenig;1 - stimmt wenig;2 - stimmt teils-teils;;5;5;5;5;3;3;2;2;4;4;4;4;3;4;;;;5;5;5;5;5;4;5;5;5;5;2;2;1;;4;5;4;5;;;2;2;2;1;2;1998;Weiblich;;Ja;;;;;;;;;;;;;;;;;;Deutschland;;Bachelor;Angestellt;;< 2000 CHF;;Bildung;06:15:00;07:15:00;18:30:00;21:30;74;125;;Nein;;Nein;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nein;;SYS-005480;Ja;;559;;;;;;;;;;;;;;;;;;;
ZCUCTSUF;19.03.2026 18:09;14;de;192524;19.03.2026 18:00;19.03.2026 18:09;;T3;Ja;91;;0 Tage;;4 Tage;25;7 Tage;52;Ja, und ich bin seit mehr als 6 Monaten regelmässig körperlich aktiv.;4;4;3;4;7;6;7;5;7;7;7;6;5;5;3;;3;4;5;4;3;4;4;;4 - stimmt völlig;3 - stimmt ziemlich;4 - stimmt völlig;2 - stimmt teils-teils;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;3 - stimmt ziemlich;1 - stimmt wenig;1 - stimmt wenig;2 - stimmt teils-teils;;5;5;5;5;3;3;2;2;4;4;4;4;3;4;;;;5;5;5;5;5;4;5;5;5;5;2;2;1;;4;5;4;5;;;2;2;2;1;2;1998;Weiblich;;Ja;;;;;;;;;;;;;;;;;;Deutschland;;Bachelor;Angestellt;;< 2000 CHF;;Bildung;06:15:00;07:15:00;18:30:00;21:30;74;125;;Nein;;Nein;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nein;;SYS-005480;Ja;;559;;;;;;;;;;;;;;;;;;;
LSEHUDS3;19.03.2026 18:09;14;de;192524;19.03.2026 18:00;19.03.2026 18:09;;T3;Ja;91;;0 Tage;;4 Tage;25;7 Tage;52;Ja, und ich bin seit mehr als 6 Monaten regelmässig körperlich aktiv.;4;4;3;4;7;6;7;5;7;7;7;6;5;5;3;;3;4;5;4;3;4;4;;4 - stimmt völlig;3 - stimmt ziemlich;4 - stimmt völlig;2 - stimmt teils-teils;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;3 - stimmt ziemlich;1 - stimmt wenig;1 - stimmt wenig;2 - stimmt teils-teils;;5;5;5;5;3;3;2;2;4;4;4;4;3;4;;;;5;5;5;5;5;4;5;5;5;5;2;2;1;;4;5;4;5;;;2;2;2;1;2;1998;Weiblich;;Ja;;;;;;;;;;;;;;;;;;Deutschland;;Bachelor;Angestellt;;< 2000 CHF;;Bildung;06:15:00;07:15:00;18:30:00;21:30;74;125;;Nein;;Nein;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nein;;SYS-005480;Ja;;559;;;;;;;;;;;;;;;;;;;
QSQCQ30O;19.03.2026 11:45;10;de;602496;19.03.2026 11:21;19.03.2026 11:45;;T1;Ja;91;;0 Tage;;1 Tag;31;5 Tage;33;Ja, und ich bin seit mehr als 6 Monaten regelmässig körperlich aktiv.;4;4;3;4;7;7;7;7;7;7;7;7;7;7;7;;7;7;7;6;5;5;4;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;3 - stimmt ziemlich;3 - stimmt ziemlich;2 - stimmt teils-teils;3 - stimmt ziemlich;;5;5;5;5;4;4;3;3;5;5;5;5;4;4;3;3;4;5;5;5;5;4;4;5;5;5;5;2;3;2;;5;5;5;5;4;3;4;2;2;2;3;1980;Weiblich;;;;;;;;Ja;;;;;;;;;;;;Schweiz;;Master;Angestellt;;3000-4000 CHF;;Büro;05:45:00;10:00:00;17:15:00;23:30;44;67;;Ja;Samsung Watch;Nein;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;Samsung Watch;SYS-005081;Ja;;1464;;;;;;;;;;;;;;;;;;;
30UBMC97;19.03.2026 11:45;10;de;602496;19.03.2026 11:21;19.03.2026 11:45;;T1;Ja;91;;0 Tage;;1 Tag;31;5 Tage;33;Ja, und ich bin seit mehr als 6 Monaten regelmässig körperlich aktiv.;4;4;3;4;7;7;7;7;7;7;7;7;7;7;7;;7;7;7;6;5;5;4;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;3 - stimmt ziemlich;3 - stimmt ziemlich;2 - stimmt teils-teils;3 - stimmt ziemlich;;5;5;5;5;4;4;3;3;5;5;5;5;4;4;3;3;4;5;5;5;5;4;4;5;5;5;5;2;3;2;;5;5;5;5;4;3;4;2;2;2;3;1980;Weiblich;;;;;;;;Ja;;;;;;;;;;;;Schweiz;;Master;Angestellt;;3000-4000 CHF;;Büro;05:45:00;10:00:00;17:15:00;23:30;44;67;;Ja;Samsung Watch;Nein;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;Samsung Watch;SYS-005081;Ja;;1464;;;;;;;;;;;;;;;;;;;
C7BO119X;19.03.2026 11:45;10;de;602496;19.03.2026 11:21;19.03.2026 11:45;;T1;Ja;91;;0 Tage;;1 Tag;31;5 Tage;33;Ja, und ich bin seit mehr als 6 Monaten regelmässig körperlich aktiv.;4;4;3;4;7;7;7;7;7;7;7;7;7;7;7;;7;7;7;6;5;5;4;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;3 - stimmt ziemlich;3 - stimmt ziemlich;2 - stimmt teils-teils;3 - stimmt ziemlich;;5;5;5;5;4;4;3;3;5;5;5;5;4;4;3;3;4;5;5;5;5;4;4;5;5;5;5;2;3;2;;5;5;5;5;4;3;4;2;2;2;3;1980;Weiblich;;;;;;;;Ja;;;;;;;;;;;;Schweiz;;Master;Angestellt;;3000-4000 CHF;;Büro;05:45:00;10:00:00;17:15:00;23:30;44;67;;Ja;Samsung Watch;Nein;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;Samsung Watch;SYS-005081;Ja;;1464;;;;;;;;;;;;;;;;;;;
QSQCQ30O;19.03.2026 15:01;18;de;339936;19.03.2026 14:41;19.03.2026 15:01;;T2;Ja;91;Studien KI-App;0 Tage;;3 Tage;22;7 Tage;47;Ja, und ich bin seit mehr als 6 Monaten regelmässig körperlich aktiv.;4;4;4;3;7;7;7;;7;7;7;7;7;6;7;;7;6;7;4;5;4;5;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;2 - stimmt teils-teils;2 - stimmt teils-teils;2 - stimmt teils-teils;;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;3;4;;;5;5;4;5;5;;;;4;4;4;;5;5;5;5;4;3;3;4;3;3;3;1980;Weiblich;;Ja;;;;;;;;;;;;;;;;;;Deutschland;;Bachelor;Selbständig;;4000-4500 CHF;;Bildung;06:45:00;07:45:00;16:00:00;22:45;55;201;;Ja;Google Fit;Ja;7;Mehrmals pro Woche;6;7;7;5;4;5;5;5;4;;;5;5;5;5;7;7;7;7;7;;5;5;Hilfreich;Zu viele Nachrichten;Ja;Google Fit;SYS-005281;Ja;;1209;;;;;;;;;;;;;;;;;;;
30UBMC97;19.03.2026 15:01;18;de;339936;19.03.2026 14:41;19.03.2026 15:01;;T2;Ja;91;Studien KI-App;0 Tage;;3 Tage;22;7 Tage;47;Ja, und ich bin seit mehr als 6 Monaten regelmässig körperlich aktiv.;4;4;4;3;7;7;7;;7;7;7;7;7;6;7;;7;6;7;4;5;4;5;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;2 - stimmt teils-teils;2 - stimmt teils-teils;2 - stimmt teils-teils;;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;3;4;;;5;5;4;5;5;;;;4;4;4;;5;5;5;5;4;3;3;4;3;3;3;1980;Weiblich;;Ja;;;;;;;;;;;;;;;;;;Deutschland;;Bachelor;Selbständig;;4000-4500 CHF;;Bildung;06:45:00;07:45:00;16:00:00;22:45;55;201;;Ja;Google Fit;Ja;7;Mehrmals pro Woche;6;7;7;5;4;5;5;5;4;;;5;5;5;5;7;7;7;7;7;;5;5;Hilfreich;Zu viele Nachrichten;Ja;Google Fit;SYS-005281;Ja;;1209;;;;;;;;;;;;;;;;;;;
C7BO119X;19.03.2026 15:01;18;de;339936;19.03.2026 14:41;19.03.2026 15:01;;T2;Ja;91;Studien KI-App;0 Tage;;3 Tage;22;7 Tage;47;Ja, und ich bin seit mehr als 6 Monaten regelmässig körperlich aktiv.;4;4;4;3;7;7;7;;7;7;7;7;7;6;7;;7;6;7;4;5;4;5;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;2 - stimmt teils-teils;2 - stimmt teils-teils;2 - stimmt teils-teils;;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;3;4;;;5;5;4;5;5;;;;4;4;4;;5;5;5;5;4;3;3;4;3;3;3;1980;Weiblich;;Ja;;;;;;;;;;;;;;;;;;Deutschland;;Bachelor;Selbständig;;4000-4500 CHF;;Bildung;06:45:00;07:45:00;16:00:00;22:45;55;201;;Ja;Google Fit;Ja;7;Mehrmals pro Woche;6;7;7;5;4;5;5;5;4;;;5;5;5;5;7;7;7;7;7;;5;5;Hilfreich;Zu viele Nachrichten;Ja;Google Fit;SYS-005281;Ja;;1209;;;;;;;;;;;;;;;;;;;
QSQCQ30O;19.03.2026 18:21;15;de;694566;19.03.2026 18:01;19.03.2026 18:21;;T3;Ja;91;;0 Tage;;3 Tage;23;7 Tage;50;Ja, und ich bin seit mehr als 6 Monaten regelmässig körperlich aktiv.;3;2;;3;7;7;7;7;7;7;;7;7;;7;;6;7;6;5;6;5;7;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;3 - stimmt ziemlich;1 - stimmt wenig;2 - stimmt teils-teils;1 - stimmt wenig;;;;;;4;5;5;5;5;5;4;5;5;5;4;5;4;4;5;5;5;5;5;4;4;5;4;5;5;5;;5;5;5;5;4;3;;3;3;3;3;1980;Weiblich;;Ja;;;;;;;;;;;;;;;;;;Deutschland;;Obligatorische Schule;Angestellt;;4000-4500 CHF;;IT;05:30:00;09:15:00;17:00:00;22:15;47;280;;Ja;Google Fit;Nein;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;Samsung Watch;SYS-005481;Ja;;1257;;;;;;;;;;;;;;;;;;;
30UBMC97;19.03.2026 18:21;15;de;694566;19.03.2026 18:01;19.03.2026 18:21;;T3;Ja;91;;0 Tage;;3 Tage;23;7 Tage;50;Ja, und ich bin seit mehr als 6 Monaten regelmässig körperlich aktiv.;3;2;;3;7;7;7;7;7;7;;7;7;;7;;6;7;6;5;6;5;7;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;3 - stimmt ziemlich;1 - stimmt wenig;2 - stimmt teils-teils;1 - stimmt wenig;;;;;;4;5;5;5;5;5;4;5;5;5;4;5;4;4;5;5;5;5;5;4;4;5;4;5;5;5;;5;5;5;5;4;3;;3;3;3;3;1980;Weiblich;;Ja;;;;;;;;;;;;;;;;;;Deutschland;;Obligatorische Schule;Angestellt;;4000-4500 CHF;;IT;05:30:00;09:15:00;17:00:00;22:15;47;280;;Ja;Google Fit;Nein;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;Samsung Watch;SYS-005481;Ja;;1257;;;;;;;;;;;;;;;;;;;
C7BO119X;19.03.2026 18:21;15;de;694566;19.03.2026 18:01;19.03.2026 18:21;;T3;Ja;91;;0 Tage;;3 Tage;23;7 Tage;50;Ja, und ich bin seit mehr als 6 Monaten regelmässig körperlich aktiv.;3;2;;3;7;7;7;7;7;7;;7;7;;7;;6;7;6;5;6;5;7;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;4 - stimmt völlig;3 - stimmt ziemlich;1 - stimmt wenig;2 - stimmt teils-teils;1 - stimmt wenig;;;;;;4;5;5;5;5;5;4;5;5;5;4;5;4;4;5;5;5;5;5;4;4;5;4;5;5;5;;5;5;5;5;4;3;;3;3;3;3;1980;Weiblich;;Ja;;;;;;;;;;;;;;;;;;Deutschland;;Obligatorische Schule;Angestellt;;4000-4500 CHF;;IT;05:30:00;09:15:00;17:00:00;22:15;47;280;;Ja;Google Fit;Nein;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;Samsung Watch;SYS-005481;Ja;;1257;;;;;;;;;;;;;;;;;;;
P9N56NYX;19.03.2026 11:50;16;de;630288;19.03.2026 11:22;19.03.2026 11:50;;T1;Ja;24;;0 Tage;;0 Tage;;2 Tage;36;Nein, aber ich plane in den nächsten 6 Monaten regelmässig körperlich aktiv zu werden.;1;1;1;1;6;5;5;7;7;7;7;6;5;7;7;;3;3;5;5;5;6;4;3 - stimmt ziemlich;2 - stimmt teils-teils;2 - stimmt teils-teils;1 - stimmt wenig;2 - stimmt teils-teils;2 - stimmt teils-teils;2 - stimmt teils-teils;3 - stimmt ziemlich;2 - stimmt teils-teils;1 - stimmt wenig;1 - stimmt wenig;0 - stimmt gar nicht;;5;5;4;5;3;2;1;2;3;4;4;4;4;4;4;4;4;5;4;5;5;5;5;5;5;5;5;4;2;4;;5;4;4;4;4;4;3;2;1;2;2;2008;Weiblich;;Ja;;;;;;;;;;;;;;;;;;Schweiz;;Berufsausbildung;Angestellt;;2000-3000 CHF;;Bergbau in der Mine;05:00:00;09:30:00;20:45:00;21:30;50;239;;Ja;Apple Health;Nein;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;Apple Health;SYS-005082;;Ja;1739;;;;;;;;;;;;;;;;;;;
